time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
5.080000,0.440211680463,-0.72159797057,-0.038051368889,1.00665862122,0.0180432113035,1.21855474202,0.0867117786607
5.090000,0.441701262279,-0.721452835091,-0.0386302808206,1.00769265395,0.0179302535715,1.21927205705,0.0872516398893
5.100000,0.442654740375,-0.721267774284,-0.0383312749848,1.00889944513,0.017798788359,1.21944047357,0.0871636546218
5.110000,0.443496514324,-0.721263751556,-0.037574428437,1.01028251321,0.0174421943445,1.2193481381,0.0868922534767
5.120000,0.444607892975,-0.720975924891,-0.0373106960437,1.01155331208,0.0176930827173,1.21965324573,0.0870472633299
5.130000,0.445754993505,-0.720274301123,-0.0378483310704,1.01237326787,0.0180071920626,1.21984947827,0.0873709681383
5.140000,0.446782113528,-0.719522212877,-0.037957233416,1.01304001773,0.0181936918545,1.22053764513,0.0873255639101
5.150000,0.448187053694,-0.71917133729,-0.0372299835209,1.01416665588,0.0180515312166,1.22126825035,0.0870433842643
5.160000,0.449283857621,-0.718815919617,-0.0372093550718,1.01515923441,0.0181918473719,1.22116040225,0.0873398907377
5.170000,0.449864001978,-0.71864134692,-0.0375130117775,1.01599920017,0.018164289514,1.22050870345,0.0875245898696
5.180000,0.450896413041,-0.71839714434,-0.0376433712048,1.01712181383,0.0177767694246,1.22010766435,0.0874729403506
5.190000,0.452413805146,-0.717808044658,-0.0375939476441,1.01804160297,0.0174586160262,1.22005358932,0.0874002480677
5.200000,0.453560275934,-0.71689509378,-0.0375448439375,1.01845948709,0.017453871686,1.2203953879,0.0877982825042
5.210000,0.454240844037,-0.716188964815,-0.0375301026781,1.01893697687,0.0176369643327,1.22087707688,0.0878847947139
5.220000,0.455393551593,-0.715738645736,-0.0375875998088,1.01983786228,0.0176723335356,1.22133128554,0.0877487681977
5.230000,0.456595087376,-0.715085488961,-0.0374423172192,1.02064978597,0.0178470986483,1.22143314862,0.0876536304058
5.240000,0.457851165026,-0.714544426097,-0.0372752655052,1.02126008879,0.017964631664,1.22138691338,0.087615221923
5.250000,0.458725403872,-0.714462396782,-0.0371408636599,1.02216767848,0.0176868086919,1.22148078819,0.088038042498
5.260000,0.45977555847,-0.713713183277,-0.0368903710622,1.02279510318,0.0176016491321,1.22151872054,0.0884139133531
5.270000,0.460818888165,-0.712588623415,-0.0372100124743,1.02330138659,0.0176240787023,1.22109497225,0.0882101521138
5.280000,0.461921693993,-0.711814516739,-0.0371302666469,1.02368718208,0.017358926523,1.22068449995,0.0882317842658
5.290000,0.463200100902,-0.711708558982,-0.0369111565795,1.02379186467,0.017846760666,1.2208128919,0.0885331289584
5.300000,0.464104802017,-0.711549406678,-0.0367141768544,1.0245313819,0.0182582067701,1.22102777269,0.0885966777688
5.310000,0.464707985895,-0.7106328357,-0.0368409580939,1.02541381901,0.018183369125,1.22075954086,0.0888230338432
5.320000,0.465730112993,-0.710087192519,-0.0369487084703,1.02561336355,0.0180247953801,1.22011147282,0.0888184617153
5.330000,0.4665805256,-0.709542233215,-0.0367954176032,1.02555090297,0.0176567210614,1.21971203273,0.0891269055202
5.340000,0.467780800228,-0.708935301732,-0.0368467429496,1.02542279181,0.0176583593576,1.21968693039,0.0892715081387
5.350000,0.46906590696,-0.708018219766,-0.0368597889997,1.02540845058,0.0176599890602,1.22014240063,0.088960020196
5.360000,0.469892132513,-0.706963276224,-0.0366151074335,1.02583908619,0.0176923909389,1.22038002033,0.0891870200007
5.370000,0.47049685876,-0.706346423353,-0.0367266940924,1.02633336402,0.0178348431787,1.21999485765,0.0890865043797
5.380000,0.471467967216,-0.705680690538,-0.0365419070884,1.02671582051,0.0178820843275,1.21972090306,0.0889398766517
5.390000,0.472461909406,-0.704912593444,-0.0364834013688,1.02670847992,0.0178101368399,1.21977780289,0.0888969860823
5.400000,0.473591280783,-0.704422328966,-0.0366569065178,1.02688681323,0.0176864674086,1.21939444928,0.0890921399286
5.410000,0.474762445681,-0.703836900317,-0.0367553132645,1.02706404581,0.0175105005122,1.21914644619,0.0893689312694
5.420000,0.475850194696,-0.703348082658,-0.0367008946719,1.02721082519,0.0178426905735,1.21940709798,0.0892491497478
5.430000,0.476836297588,-0.702767882442,-0.0363284661889,1.02721489389,0.017861479048,1.21938397675,0.0893177127856
5.440000,0.477722998683,-0.702281728008,-0.0362684855694,1.02725765959,0.0176164273517,1.21929689726,0.0894146633312
5.450000,0.478641228105,-0.701676610438,-0.0364160455684,1.02777209699,0.0173042732778,1.2193898188,0.0896253288789
5.460000,0.479230801407,-0.70102358875,-0.036318464622,1.02832329683,0.0171247962201,1.21917953514,0.0897400833932
5.470000,0.480096405247,-0.700221496351,-0.0360523584178,1.02852289386,0.0174591791504,1.21909097982,0.0897859196011
5.480000,0.481025952577,-0.699626703652,-0.0361972444896,1.02880537712,0.0175386806821,1.21924360004,0.0900430888792
5.490000,0.481740001062,-0.699176575504,-0.036231517792,1.02876591871,0.0176643433188,1.2193755961,0.0901369066221
5.500000,0.482637704645,-0.69887816555,-0.0355175112523,1.0283263684,0.0179590191179,1.21961279732,0.0903726553609
5.510000,0.483529536991,-0.698024906717,-0.0359611855178,1.02882022257,0.0181978654079,1.21936943773,0.0905458324385
5.520000,0.484415535084,-0.697841155002,-0.0363233350451,1.02989189597,0.0182608958485,1.218698924,0.090126712363
5.530000,0.485268595001,-0.697645943018,-0.0360650281705,1.03005076792,0.017687685558,1.21815738309,0.0898132963246
5.540000,0.48605381181,-0.696835631521,-0.0358826690366,1.02985132159,0.0176622629139,1.218074371,0.0901860981717
5.550000,0.487187153824,-0.696374094939,-0.0357949288685,1.02979511837,0.0175202423827,1.21856474774,0.0901021243574
